Title,Artist,Chords
"""There's Nothing Holdin' Me Back""",Shawn Mendes,"['G', 'D', 'A', 'Bm', 'G', 'Bm', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A', 'D', 'G', 'D', 'Bm', 'D', 'A', 'D', 'A']"
"""Bodak Yellow""",Cardi B,"['Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'A', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'Am', 'Em', 'C', 'Em', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C', 'Em', 'Am', 'Em', 'C']"
"""Redbone""",Childish Gambino,"['B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'D#m', 'G#m', 'G#m', 'F#m', 'Fdim', 'C#', 'D#m', 'G#m', 'G#m', 'F#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#m', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#m', 'D#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#', 'D#m', 'Bb', 'B', 'C#', 'D#m', 'B', 'C#m', 'D#m', 'D#m', 'G#m', 'F#m', 'Fdim', 'C#m', 'D#m', 'G#m', 'F#m', 'Fdim']"
"""I Don't Wanna Live Forever""",Zayn and Taylor Swift,"['F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G', 'Am']"
"""It Ain't Me""",Kygo and Selena Gomez,not found
"""iSpy""",Kyle featuring Lil Yachty,"['Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm']"
"""Issues""",Julia Michaels,"['Db', 'Eb', 'Cm', 'Db', 'C', 'D', 'Bm', 'C', 'Fm', 'Em', 'Db', 'Eb', 'Cm', 'Db', 'Db', 'Eb', 'Cm', 'Db', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Db', 'Db', 'Eb', 'Cm', 'Db', 'Eb', 'Cm', 'Db', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Db', 'Db', 'Eb', 'Ab', 'Fm', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Db', 'Eb', 'Ab', 'Ab', 'Fm', 'Db', 'Db', 'Eb', 'Ab', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab', 'Fm', 'Db', 'Eb', 'Ab']"
"""Scars to Your Beautiful""",Alessia Cara,"['F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'G', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'F', 'Am', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F', 'G', 'F', 'Am', 'G', 'F', 'Am', 'G', 'F', 'Am', 'F', 'F']"
"""1-800-273-8255""",Logic featuring Alessia Cara and Khalid,not found
"""Slow Hands""",Niall Horan,"['C', 'F', 'F', 'Am', 'G', 'G', 'G', 'Am', 'E', 'F', 'E', 'Am', 'G', 'E7', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'F', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'F', 'G', 'F', 'G', 'Am', 'F', 'G', 'E', 'F', 'G', 'Am', 'F', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'C', 'Am', 'G', 'F', 'G', 'F', 'G', 'Am', 'F', 'G', 'E', 'F', 'G', 'Am', 'F', 'G', 'F', 'G', 'E7', 'Am', 'F', 'E7', 'F', 'G', 'Am', 'F', 'G', 'E', 'F', 'G', 'Am', 'F', 'G', 'Am', 'F', 'G', 'E', 'F', 'G', 'Am', 'F', 'G', 'C', 'Am', 'G', 'C', 'Am']"
"""Love on the Brain""",Rihanna,"['G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'F', 'C', 'G', 'F', 'C', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D', 'F', 'C', 'G', 'F', 'C', 'D', 'G', 'Am', 'Em', 'D', 'G', 'Am', 'Em', 'D']"
"""I Feel It Coming""",The Weeknd featuring Daft Punk,"['Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Gm', 'Cm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Cm', 'Gm', 'Ab', 'Eb', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm', 'Gm', 'Cm']"
"""Bounce Back""",Big Sean,"['Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Cm', 'Fm', 'Gm', 'Cm', 'Cm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'F', 'G', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'F', 'G', 'Cm', 'F', 'G', 'Cm', 'Cm', 'Cm', 'Fm', 'Gm', 'Cm', 'F', 'G', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Fm', 'Gm', 'Cm', 'Cm', 'Cm', 'Cm', 'Cm']"
"""Strip That Down""",Liam Payne featuring Quavo,"['B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'B', 'D#m', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'C#', 'G#m', 'F#', 'D#m', 'F#', 'D#m', 'B', 'D#m', 'B', 'F#', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'F#', 'B', 'F#', 'B', 'D#m', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'C#', 'G#m', 'F#', 'D#m', 'F#', 'D#m', 'B', 'D#m', 'B', 'F#', 'F#', 'B', 'F#', 'B', 'F#', 'B', 'F#', 'B', 'D#m', 'B', 'D#m', 'B', 'F#', 'B', 'F#', 'B', 'D#m', 'F#', 'D#m', 'F#', 'B', 'F#', 'D#m', 'C#', 'G#m', 'F#', 'D#m', 'F#', 'D#m', 'B', 'D#m', 'B', 'F#']"
"""Fake Love""",Drake,not found
"""Don't Wanna Know""",Maroon 5 featuring Kendrick Lamar,"['G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9', 'G/C', 'D', 'Em', 'Emadd9']"
"""Look What You Made Me Do""",Taylor Swift,"['Am', 'F', 'E', 'Am', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'F', 'E', 'Am', 'F', 'E', 'Am', 'F', 'E', 'Am', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E', 'Am', 'G', 'F', 'E']"
"""Castle on the Hill""",Ed Sheeran,not found
"""Bad Things""",Machine Gun Kelly and Camila Cabello,not found
"""Paris""",The Chainsmokers,not found
"""Side to Side""",Ariana Grande featuring Nicki Minaj,"['Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'Em', 'B', 'D', 'C', 'B', 'D', 'Em', 'B', 'D']"
"""Rockabye""",Clean Bandit featuring Sean Paul and Anne-Marie,"['Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'F', 'Dm', 'E', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'F', 'F', 'E', 'E', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'Em', 'Am', 'F', 'G', 'C', 'F', 'Dm', 'E']"
"""Feel It Still""",Portugal. The Man,"['C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'A', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'E', 'F#m', 'C#m', 'C#m', 'C#m']"
"""Let Me Love You""",DJ Snake featuring Justin Bieber,not found
"""Sorry Not Sorry""",Demi Lovato,"['Bm', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G', 'Em', 'F#m', 'Bm', 'G']"
"""Bank Account""",21 Savage,"['D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'D#m', 'Fm', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'D#m', 'Fm', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'D#m', 'Fm', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'D#m', 'Fm', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m', 'D#m', 'Fm', 'Fm', 'D#m']"
"""Can't Stop the Feeling!""",Justin Timberlake,"['C', 'Bb/C', 'Am7', 'C', 'F', 'Bb/C', 'C', 'Ab/Bb', 'Bb', 'Fm7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'Bb/C', 'C', 'Bb/C', 'C', 'Ab/Bb', 'Bb', 'Fm7', 'Ab/Bb', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'Bb/C', 'C', 'Bb/C', 'C', 'Ab/Bb', 'Bb', 'Fm7', 'Ab/Bb', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'Am7', 'C', 'Am7', 'F', 'C']"
"""Mi Gente""",J Balvin and Willy William featuring Beyoncé,not found
"""Thunder""",Imagine Dragons,"['C', 'F', 'C', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'C', 'F', 'C', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'Em', 'G', 'Dm', 'Dm', 'Em', 'G', 'Dm', 'Gsus4', 'G', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am', 'F', 'C']"
